Catchment,monitor_name,DAY,Class,Updated_Class,max_depth,min_depth,ave_depth,std_dev_depth,zero_depth,max_velocity,min_velocity,ave_velocity,std_dev_velocity,zero_velocity,m_type
SENDSC,FM107,19/01/2018,L,L,37,34,35.54166667,0.606811132,0,0.38,0.31,0.350861111,0.013624515,0,FM
SENDSC,FM107,22/02/2018,L,L,52,42,45.49861111,1.534036015,0,0.44,0.3,0.340708333,0.023819522,0,FM
SENDSC,FM107,13/12/2017,W,W,290,45,65.45,31.54320612,0,2.53,0.29,0.747708333,0.587376145,0,FM
SENDSC,FM107,09/01/2018,L,L,57,39,40.84305556,2.345434792,0,0.4,0.21,0.246694444,0.025527339,0,FM
SENDSC,FM107,15/01/2018,W,W,131,36,49.30972222,15.9061019,0,1.66,0.28,0.447680556,0.267123519,0,FM
SENDSC,FM107,04/01/2018,W,W,273,36,80.26944444,65.15017132,0,2.48,0.31,0.738847222,0.674301517,0,FM
SENDSC,FM107,17/12/2017,W,W,93,35,45.49444444,13.71333664,0,1.82,0.27,0.482916667,0.409864245,0,FM
SENDSC,FM107,17/02/2018,L,L,43,38,39.46388889,1.013854726,0,0.43,0.35,0.38525,0.012840901,0,FM
SENDSC,FM107,24/02/2018,L,L,51,45,47.36666667,1.383993536,0,0.36,0.26,0.319027778,0.015263993,0,FM
SENDSC,FM107,09/12/2017,L,L,37,33,34.65277778,0.728129851,0,0.35,0.3,0.326458333,0.007757517,0,FM
SENDSC,FM107,21/12/2017,W,W,98,39,45.73611111,9.611497889,0,1.62,0.27,0.395305556,0.228984372,0,FM
SENDSC,FM107,31/01/2018,L,L,80,39,44.93194444,8.650183922,0,1.59,0.31,0.421611111,0.250027345,0,FM
SENDSC,FM107,16/02/2018,L,L,40,35,37.14444444,1.080216443,0,0.44,0.36,0.390986111,0.011710453,0,FM
SENDSC,FM107,13/02/2018,L,L,72,45,48.50694444,4.891871899,0,1.21,0.37,0.446416667,0.122647856,0,FM
SENDSC,FM107,02/12/2017,L,L,34,30,31.26111111,0.844610757,0,0.31,0.26,0.290041667,0.009127344,0,FM
SENDSC,FM107,30/01/2018,L,L,42,35,37.12777778,1.373423711,0,0.39,0.31,0.341236111,0.012469705,0,FM
SENDSC,FM107,06/02/2018,L,L,48,41,42.56666667,0.836244336,0,0.45,0.37,0.402333333,0.011798022,0,FM
SENDSC,FM107,29/01/2018,L,L,80,35,41.85694444,6.816924989,0,1.61,0.32,0.416763889,0.18469145,0,FM
SENDSC,FM107,22/01/2018,Lv,L,59,0,40.45833333,6.01513506,5,0.45,0,0.392166667,0.037402074,5,FM
SENDSC,FM107,24/11/2017,X,X,31,29,29.54482759,0.634421328,0,0,0,0,0,145,FM
SENDSC,FM107,19/02/2018,W,W,92,43,57.74861111,12.06712212,0,1.58,0.3,0.702430556,0.428609757,0,FM
SENDSC,FM107,05/02/2018,L,L,65,41,46.98472222,6.972709762,0,1.31,0.33,0.47825,0.19938499,0,FM
SENDSC,FM107,10/12/2017,W,W,258,34,91.66111111,59.55525141,0,2.58,0.3,1.239125,0.810305621,0,FM
SENDSC,FM107,23/12/2017,L,L,43,38,39.99722222,0.921082423,0,0.41,0.28,0.365708333,0.013633324,0,FM
SENDSC,FM107,30/11/2017,L,L,61,37,40.27361111,3.400707325,0,0.49,0.26,0.298541667,0.02502207,0,FM
SENDSC,FM107,18/12/2017,L,L,47,35,37.09305556,1.485565822,0,0.42,0.27,0.318944444,0.033231137,0,FM
SENDSC,FM107,07/12/2017,W,W,306,31,47.62083333,34.91546492,0,2.59,0.26,0.490902778,0.460584549,0,FM
SENDSC,FM107,01/01/2018,W,W,642,36,66.82777778,81.56196518,0,2.92,0.29,0.615652778,0.644772597,0,FM
SENDSC,FM107,18/01/2018,W,W,119,37,50.37222222,17.15138537,0,1.61,0.27,0.533375,0.35967204,0,FM
SENDSC,FM107,09/02/2018,W,W,240,40,63.64861111,32.63534136,0,2.24,0.25,0.767722222,0.515199658,0,FM
SENDSC,FM107,26/11/2017,X,X,30,22,27.10694444,2.090699079,0,0,0,0,0,720,FM
SENDSC,FM107,01/02/2018,W,W,221,39,48.45277778,27.08910744,0,2.26,0.32,0.470263889,0.350230701,0,FM
SENDSC,FM107,21/01/2018,W,W,254,34,75.725,58.73726359,0,2.32,0.32,0.873138889,0.691402101,0,FM
SENDSC,FM107,07/02/2018,L,L,67,43,47.00972222,5.584965406,0,0.53,0.32,0.397277778,0.0231661,0,FM
SENDSC,FM107,30/12/2017,W,W,152,37,52.04861111,22.56227046,0,2.1,0.29,0.528472222,0.448463486,0,FM
SENDSC,FM107,25/11/2017,X,X,30,22,26.88611111,2.018227479,0,0,0,0,0,720,FM
SENDSC,FM107,25/02/2018,L,L,54,48,49.61666667,1.240373222,0,0.35,0.27,0.299236111,0.011973537,0,FM
SENDSC,FM107,26/01/2018,P,P,152,0,38.775,12.86516953,5,0.36,0.29,0.324430556,0.01157707,0,FM
SENDSC,FM107,14/02/2018,W,W,239,41,69.71527778,50.7863976,0,2.28,0.34,0.724486111,0.596844286,0,FM
SENDSC,FM107,03/02/2018,L,L,54,39,42.77083333,2.539038044,0,0.49,0.36,0.414333333,0.017637992,0,FM
SENDSC,FM107,01/12/2017,L,L,75,30,37.90555556,6.006206546,0,1.35,0.26,0.333680556,0.172441143,0,FM
SENDSC,FM107,22/12/2017,L,L,47,38,39.82638889,1.04242323,0,0.39,0.28,0.332027778,0.019444277,0,FM
SENDSC,FM108,19/02/2018,W,W,117,43,60.31666667,16.47553925,0,0.59,0,0.208208333,0.189140464,196,FM
SENDSC,FM108,21/02/2018,Q,Q,61,43,44.83333333,3.307175997,0,0.11,0,0.013361111,0.01848452,326,FM
SENDSC,FM108,22/02/2018,Q,Q,68,36,46.42361111,2.383239638,0,0.24,0,0.017569444,0.038577749,424,FM
SENDSC,FM108,17/02/2018,Q,Q,56,38,43.6,2.614498997,0,0.1,0,0.009458333,0.017150595,455,FM
SENDSC,FM108,24/02/2018,Q,Q,45,41,42.89027778,0.538286501,0,0.18,0,0.004583333,0.015152218,586,FM
SENDSC,FM108,15/02/2018,W,W,88,47,58.27638889,7.417042231,0,0.43,0.02,0.235638889,0.108413173,0,FM
SENDSC,FM108,18/02/2018,Q,Q,49,31,43.23472222,1.62102491,0,0.08,0,0.003083333,0.008710696,604,FM
SENDSC,FM108,16/02/2018,Q,Q,66,37,49.74444444,3.711235015,0,0.25,0,0.084597222,0.066169622,114,FM
SENDSC,FM108,25/02/2018,Q,Q,44,40,41.69166667,0.544985996,0,0.08,0,0.002347222,0.007582022,627,FM
SENDSC,FM108,14/02/2018,W,W,247,43,75.03194444,56.81370705,0,1.29,0,0.271152778,0.394266177,209,FM
SENDSC,FM108,23/02/2018,Q,Q,52,41,44.60694444,1.271143997,0,0.27,0,0.015861111,0.042984393,487,FM
SENDSC,FM108,20/02/2018,Wv,W,156,44,62.73333333,17.82720335,0,0.82,0,0.219527778,0.145390173,23,FM
StoneStLaur,FM001,23/11/2017,L,L,53,19,28.1,5.658919136,0,0.37,0,0.150833333,0.085020655,70,FM
StoneStLaur,FM001,17/01/2018,L,L,67,11,22.20694444,10.93234761,0,0.37,0,0.025902778,0.066921302,540,FM
StoneStLaur,FM001,27/12/2017,L,L,79,14,30.55555556,14.31815025,0,0.54,0.03,0.268680556,0.10787134,0,FM
StoneStLaur,FM001,05/12/2017,L,L,69,9,19.77638889,10.61417156,0,0.53,0,0.144263889,0.10966766,67,FM
StoneStLaur,FM001,10/02/2018,L,L,70,15,27.13055556,10.92544769,0,0.3,0,0.055041667,0.081243797,342,FM
StoneStLaur,FM001,10/12/2017,W,W,92,8,36.54305556,19.90543238,0,0.62,0,0.303597222,0.166601401,90,FM
StoneStLaur,FM001,07/01/2018,L,L,71,14,25.45694444,11.22711954,0,0.58,0,0.196694444,0.136114024,61,FM
StoneStLaur,FM001,30/01/2018,L,L,67,15,25.58888889,9.785197238,0,0.28,0,0.039569444,0.067710076,379,FM
StoneStLaur,FM001,20/11/2017,Lv,L,50,0,14.78472222,11.61635411,139,0.35,0,0.101902778,0.088450525,185,FM
StoneStLaur,FM001,09/02/2018,L,L,85,15,31.1875,14.03679288,0,0.38,0,0.066319444,0.089675249,270,FM
StoneStLaur,FM001,14/01/2018,L,L,70,10,24.34861111,11.54042894,0,0.57,0,0.195277778,0.131500088,31,FM
StoneStLaur,FM001,27/11/2017,Lv,L,75,0,24.0375,12.75651883,1,0.51,0,0.157652778,0.111589435,52,FM
StoneStLaur,FM001,01/02/2018,L,L,72,16,25.9125,10.6272989,0,0.35,0,0.046513889,0.074372197,340,FM
StoneStLaur,FM001,25/01/2018,L,L,102,19,28.89861111,11.23535044,0,0.46,0,0.081541667,0.114065037,275,FM
StoneStLaur,FM001,15/02/2018,L,L,66,18,27.86527778,10.14415786,0,0.3,0,0.049555556,0.075069349,315,FM
StoneStLaur,FM001,04/02/2018,L,L,67,14,24.35694444,10.50817718,0,0.31,0,0.033027778,0.065265047,436,FM
StoneStLaur,FM001,14/12/2017,L,L,70,16,27.16805556,10.64071649,0,0.57,0.09,0.254555556,0.085147812,0,FM
StoneStLaur,FM001,16/12/2017,L,L,71,12,22.05694444,10.36098553,0,0.51,0,0.187638889,0.095679883,8,FM
StoneStLaur,FM001,20/01/2018,L,L,82,10,26.27361111,14.68903911,0,0.41,0,0.065958333,0.107728725,419,FM
StoneStLaur,FM001,19/12/2017,L,L,75,16,26.72083333,9.915981362,0,0.51,0,0.157513889,0.107691995,57,FM
StoneStLaur,FM001,19/11/2017,L,L,50,0,11.62777778,9.579783161,178,0.34,0,0.144013889,0.086051541,72,FM
StoneStLaur,FM001,18/01/2018,L,L,69,12,23.17638889,10.60247685,0,0.38,0,0.025444444,0.064687736,533,FM
StoneStLaur,FM001,12/12/2017,L,L,72,16,26.20972222,10.41191491,0,0.53,0,0.225722222,0.085649157,1,FM
StoneStLaur,FM001,17/11/2017,L,L,25,0,8.759722222,6.061510383,135,0.32,0,0.126583333,0.089553016,181,FM
StoneStLaur,FM001,17/12/2017,L,L,74,10,24.06111111,12.34243171,0,0.52,0,0.207569444,0.101594017,1,FM
StoneStLaur,FM001,02/01/2018,L,L,82,0,27.87916667,13.91652481,3,0.62,0,0.225166667,0.139267805,40,FM
StoneStLaur,FM001,26/01/2018,L,L,67,16,26.51805556,10.24618829,0,0.33,0,0.045652778,0.076773362,344,FM
StoneStLaur,FM001,10/01/2018,L,L,70,13,24.79861111,10.90748799,0,0.56,0,0.198305556,0.124607494,40,FM
StoneStLaur,FM001,16/02/2018,L,L,95,15,30.40416667,11.97304503,0,0.32,0,0.045263889,0.07070035,336,FM
StoneStLaur,FM001,06/12/2017,L,L,68,8,19.83611111,10.77269646,0,0.55,0,0.129916667,0.116548622,143,FM
StoneStLaur,FM001,08/02/2018,L,L,72,13,22.79444444,9.903960081,0,0.32,0,0.020611111,0.049223895,479,FM
StoneStLaur,FM001,28/01/2018,L,L,70,15,26.49444444,11.02380644,0,0.35,0,0.046569444,0.079205254,351,FM
StoneStLaur,FM001,18/12/2017,Lv,L,84,0,25.50416667,10.88541837,1,0.54,0,0.186472222,0.09093426,2,FM
StoneStLaur,FM001,30/12/2017,L,L,84,17,35.59861111,13.82570818,0,0.6,0.05,0.319930556,0.103569778,0,FM
StoneStLaur,FM001,15/01/2018,L,L,85,12,26.36805556,12.94416517,0,0.64,0,0.091138889,0.126037646,258,FM
StoneStLaur,FM001,13/01/2018,L,L,72,11,24.1,10.74232268,0,0.59,0,0.191819444,0.134929624,64,FM
StoneStLaur,FM001,28/12/2017,L,L,67,14,24.58611111,10.71950253,0,0.54,0,0.204972222,0.102813004,9,FM
StoneStLaur,FM001,06/02/2018,L,L,65,14,23.63472222,9.83429694,0,0.33,0,0.031847222,0.058555196,420,FM
StoneStLaur,FM001,23/12/2017,L,L,74,10,24.84166667,11.74295575,0,0.55,0,0.167222222,0.116711098,32,FM
StoneStLaur,FM001,07/12/2017,L,L,73,9,21.16944444,11.0742423,0,0.51,0,0.140916667,0.11230791,127,FM
StoneStLaur,FM001,24/12/2017,L,L,66,5,19.08472222,12.19394911,0,0.52,0,0.168166667,0.109346141,32,FM
StoneStLaur,FM001,22/01/2018,Lv,L,93,0,29.81388889,11.72286979,1,0.57,0,0.145513889,0.154086703,234,FM
StoneStLaur,FM001,31/01/2018,Lv,L,71,15,26.54444444,10.75744577,0,0.32,0,0.046458333,0.07374418,344,FM
StoneStLaur,FM001,11/02/2018,L,L,68,14,26.99305556,11.15131514,0,0.31,0,0.051277778,0.075767968,324,FM
StoneStLaur,FM001,21/01/2018,Q,Q,93,12,35.05416667,20.80490499,0,0.49,0,0.117222222,0.153432876,338,FM
StoneStLaur,FM001,04/01/2018,L,L,85,19,35.21805556,14.96201799,0,0.63,0,0.294263889,0.149060152,19,FM
StoneStLaur,FM001,21/11/2017,L,L,48,17,30.00555556,7.873829275,0,0.31,0,0.117805556,0.084118044,166,FM
StoneStLaur,FM001,24/01/2018,L,L,82,15,32.40972222,15.69192859,0,0.53,0,0.250847222,0.131628207,27,FM
StoneStLaur,FM001,03/01/2018,B,B,916,21,66.95694444,142.2341683,0,0.71,0,0.266930556,0.136377312,40,FM
StoneStLaur,FM001,25/12/2017,L,L,69,3,16.33472222,12.45231974,0,0.54,0,0.171083333,0.112592135,28,FM
StoneStLaur,FM001,09/01/2018,L,L,68,12,24.42777778,11.19148323,0,0.59,0,0.197194444,0.122944478,42,FM
StoneStLaur,FM001,29/01/2018,L,L,76,15,26.35555556,10.77929929,0,0.34,0,0.042111111,0.075129847,403,FM
StoneStLaur,FM001,11/12/2017,Wv,W,89,0,41.53333333,19.66850451,3,0.61,0,0.359,0.126287968,3,FM
StoneStLaur,FM001,25/11/2017,L,L,72,10,23.05972222,11.68742367,0,0.46,0,0.103402778,0.108633971,184,FM
StoneStLaur,FM001,26/12/2017,L,L,87,2,26.16666667,21.10527292,0,0.6,0,0.242583333,0.156237912,43,FM
StoneStLaur,FM001,02/12/2017,L,L,74,9,20.99027778,11.40461634,0,0.42,0,0.114041667,0.103545887,179,FM
StoneStLaur,FM001,23/01/2018,L,L,68,17,27.12916667,11.56375491,0,0.58,0,0.259125,0.118788207,10,FM
StoneStLaur,FM001,04/12/2017,Lv,L,69,0,18.93333333,11.02322747,3,0.54,0,0.131291667,0.105249546,124,FM
StoneStLaur,FM001,13/12/2017,B,B,226,15,35.2,23.31978811,0,0.68,0.07,0.296791667,0.109736622,0,FM
StoneStLaur,FM001,24/11/2017,L,L,75,14,24.19166667,8.171284399,0,0.46,0,0.104569444,0.098322979,192,FM
StoneStLaur,FM001,20/12/2017,L,L,73,15,25.63611111,9.529593838,0,0.53,0,0.160055556,0.09901741,25,FM
StoneStLaur,FM001,03/12/2017,L,L,74,6,19.95555556,12.13694333,0,0.46,0,0.128583333,0.116397925,196,FM
StoneStLaur,FM001,08/01/2018,Lv,L,69,0,24.33888889,10.98243072,3,0.55,0,0.193263889,0.12905902,60,FM
StoneStLaur,FM001,15/12/2017,L,L,70,14,24.23611111,11.20785173,0,0.55,0.01,0.211319444,0.093137601,0,FM
StoneStLaur,FM001,11/01/2018,L,L,71,13,25.4125,11.84358464,0,0.57,0,0.215069444,0.131445354,40,FM
StoneStLaur,FM001,17/02/2018,L,L,81,22,36.63611111,11.56181073,0,0.27,0,0.049027778,0.072243209,318,FM
StoneStLaur,FM001,19/01/2018,L,L,66,10,21.42222222,10.51309829,0,0.37,0,0.026055556,0.068490558,545,FM
StoneStLaur,FM001,01/01/2018,L,L,69,11,25.55694444,11.08480806,0,0.51,0,0.216611111,0.107199339,5,FM
StoneStLaur,FM001,29/11/2017,L,L,71,10,21.36111111,10.70050699,0,0.48,0,0.121736111,0.10262026,124,FM
StoneStLaur,FM001,29/12/2017,L,L,96,9,33.9,20.29712532,0,0.64,0,0.285736111,0.158014497,12,FM
StoneStLaur,FM001,03/02/2018,L,L,73,15,25.16111111,10.47689763,0,0.32,0,0.035986111,0.069513508,436,FM
StoneStLaur,FM001,26/11/2017,L,L,73,7,21.90138889,12.37825264,0,0.48,0,0.107555556,0.112037011,205,FM
StoneStLaur,FM001,14/02/2018,W,W,84,13,30.01805556,16.51571365,0,0.35,0,0.069847222,0.093718449,310,FM
StoneStLaur,FM001,27/01/2018,L,L,69,15,26.64027778,11.38453139,0,0.35,0,0.051888889,0.082467435,320,FM
StoneStLaur,FM001,18/11/2017,L,L,32,0,11.14583333,8.39362692,147,0.3,0,0.125527778,0.09073337,155,FM
StoneStLaur,FM001,01/12/2017,L,L,102,8,22.60138889,13.58159797,0,0.58,0,0.131486111,0.117749586,194,FM
StoneStLaur,FM001,16/01/2018,L,L,71,13,23.69305556,10.63028746,0,0.37,0,0.024388889,0.066262544,543,FM
StoneStLaur,FM001,07/02/2018,L,L,66,14,23.52361111,9.551674744,0,0.31,0,0.03725,0.066235503,401,FM
StoneStLaur,FM001,06/01/2018,L,L,73,16,27.29166667,11.51093995,0,0.57,0,0.212388889,0.129945378,23,FM
StoneStLaur,FM001,30/11/2017,L,L,73,10,21.81805556,11.14471536,0,0.49,0,0.139458333,0.108637335,109,FM
StoneStLaur,FM001,22/12/2017,L,L,73,15,25.93194444,10.64117395,0,0.51,0,0.156513889,0.109806695,37,FM
StoneStLaur,FM001,22/11/2017,L,L,69,19,28.24305556,5.632271567,0,0.42,0,0.139388889,0.088612635,97,FM
StoneStLaur,FM001,21/12/2017,L,L,68,16,26.33888889,9.628951412,0,0.49,0,0.161527778,0.097701822,12,FM
StoneStLaur,FM001,05/01/2018,L,L,70,19,29.34444444,10.85462015,0,0.54,0,0.233527778,0.114922962,6,FM
StoneStLaur,FM001,13/02/2018,L,L,67,13,24.81805556,10.24397549,0,0.32,0,0.044222222,0.070325732,344,FM
StoneStLaur,FM001,08/12/2017,L,L,72,8,20.67638889,10.99105709,0,0.53,0,0.147222222,0.108927279,86,FM
StoneStLaur,FM001,05/02/2018,L,L,71,13,23.80277778,10.26871198,0,0.3,0,0.032847222,0.063898207,422,FM
StoneStLaur,FM001,12/01/2018,L,L,68,12,23.5625,10.49068648,0,0.57,0,0.198333333,0.123255561,21,FM
StoneStLaur,FM001,31/12/2017,L,L,75,18,30.72916667,12.55564458,0,0.54,0.01,0.254319444,0.108033803,0,FM
StoneStLaur,FM001,28/11/2017,L,L,80,12,22.73888889,11.631148,0,0.47,0,0.143875,0.102188083,62,FM
StoneStLaur,FM001,09/12/2017,L,L,72,6,20.6875,12.07491034,0,0.52,0,0.144055556,0.117479071,121,FM
StoneStLaur,FM001,02/02/2018,L,L,66,16,24.74027778,9.846557961,0,0.34,0,0.039347222,0.071983552,404,FM
StoneStLaur,FM001,12/02/2018,L,L,75,15,25.15694444,10.10358488,0,0.31,0,0.047888889,0.075793357,365,FM
StoneStLaur,FM002,23/11/2017,L,L,45,16,29.23194444,5.557671499,0,1.16,0.15,0.518986111,0.184440513,0,FM
StoneStLaur,FM002,17/01/2018,L,L,66,5,30.56111111,9.810535558,0,1.18,0.27,0.657375,0.201657039,0,FM
StoneStLaur,FM002,27/12/2017,L,L,75,29,39.85,6.45900736,0,1.56,0.8,1.218527778,0.147193681,0,FM
StoneStLaur,FM002,05/12/2017,L,L,36,18,27.92638889,4.549083053,0,1.2,0.15,0.518722222,0.186276091,0,FM
StoneStLaur,FM002,10/02/2018,L,L,68,13,37.38055556,10.53794573,0,1.39,0.3,0.706472222,0.2591691,0,FM
StoneStLaur,FM002,10/12/2017,W,W,62,18,35.44861111,9.261019344,0,1.71,0.19,1.166805556,0.46909799,0,FM
StoneStLaur,FM002,07/01/2018,L,L,66,14,31.96388889,11.21264071,0,1.28,0.23,0.611402778,0.215661105,0,FM
StoneStLaur,FM002,30/01/2018,L,L,76,10,35.91111111,12.36140473,0,1.09,0.28,0.636083333,0.197398783,0,FM
StoneStLaur,FM002,20/11/2017,L,L,42,13,26.34861111,5.571821941,0,1.05,0.09,0.490652778,0.180599347,0,FM
StoneStLaur,FM002,09/02/2018,L,L,75,2,30.03888889,9.966907073,0,1.53,0.2,0.959333333,0.339626482,0,FM
StoneStLaur,FM002,14/01/2018,L,L,63,14,30.82638889,8.334229785,0,1.1,0.23,0.535986111,0.202471859,0,FM
StoneStLaur,FM002,27/11/2017,Lv,L,40,0,29.34583333,5.163648415,1,1.31,0,0.710944444,0.242299938,1,FM
StoneStLaur,FM002,01/02/2018,L,L,59,2,24.17361111,11.78760214,0,1.37,0.25,0.652402778,0.242061565,0,FM
StoneStLaur,FM002,25/01/2018,L,L,69,12,35.99166667,9.63390729,0,1.43,0.64,1.072416667,0.124662521,0,FM
StoneStLaur,FM002,15/02/2018,L,L,68,19,37.80416667,8.129804667,0,1.48,0.37,0.925902778,0.272257888,0,FM
StoneStLaur,FM002,04/02/2018,L,L,76,10,27.68333333,11.7703926,0,1.13,0.23,0.604527778,0.176042255,0,FM
StoneStLaur,FM002,14/12/2017,L,L,39,26,32.69861111,2.553352431,0,1.43,0.43,0.981944444,0.220038174,0,FM
StoneStLaur,FM002,16/12/2017,L,L,42,24,31.3,3.30279942,0,1.4,0.32,0.6225,0.21508901,0,FM
StoneStLaur,FM002,20/01/2018,L,L,62,8,34.30694444,9.428536957,0,1.54,0.26,0.828777778,0.382715436,0,FM
StoneStLaur,FM002,19/12/2017,L,L,41,20,31.14305556,4.596404424,0,1.15,0.28,0.527555556,0.142822228,0,FM
StoneStLaur,FM002,19/11/2017,L,L,37,18,27.75833333,4.832083032,0,1.08,0.08,0.518208333,0.21361902,0,FM
StoneStLaur,FM002,18/01/2018,L,L,69,7,34.00555556,12.3240878,0,1.24,0.34,0.701069444,0.170245166,0,FM
StoneStLaur,FM002,12/12/2017,L,L,51,28,36.87222222,4.495747403,0,1.39,0.44,0.788263889,0.175064184,0,FM
StoneStLaur,FM002,17/11/2017,L,L,43,19,28.50138889,5.462732331,0,1,0.15,0.533958333,0.183956739,0,FM
StoneStLaur,FM002,17/12/2017,L,L,40,21,27.59027778,3.084830295,0,1.45,0.25,0.722666667,0.291756181,0,FM
StoneStLaur,FM002,02/01/2018,L,L,60,0,34.66527778,7.768408255,3,1.5,0,0.796138889,0.315045234,3,FM
StoneStLaur,FM002,26/01/2018,L,L,71,10,27.74305556,10.61315381,0,1.33,0.3,0.806444444,0.200666129,0,FM
StoneStLaur,FM002,10/01/2018,L,L,66,5,27.63472222,10.41669597,0,1.06,0.26,0.556291667,0.154378825,0,FM
StoneStLaur,FM002,16/02/2018,L,L,69,15,33.50555556,10.72010692,0,1.32,0.29,0.604805556,0.184893958,0,FM
StoneStLaur,FM002,06/12/2017,L,L,37,19,29.40138889,4.744222548,0,1.03,0.16,0.479222222,0.166426754,0,FM
StoneStLaur,FM002,08/02/2018,L,L,75,7,30.71527778,13.4170626,0,1.12,0.18,0.481194444,0.16079848,0,FM
StoneStLaur,FM002,28/01/2018,L,L,67,9,32.79722222,10.36150429,0,1.22,0.25,0.62875,0.201657509,0,FM
StoneStLaur,FM002,18/12/2017,Lv,L,40,0,29.40833333,3.854796698,1,1.28,0,0.597083333,0.212786255,1,FM
StoneStLaur,FM002,30/12/2017,L,L,195,29,39.69583333,9.437178828,0,1.52,0.46,1.256513889,0.203308346,0,FM
StoneStLaur,FM002,15/01/2018,L,L,69,21,40.08472222,8.782793263,0,1.49,0.26,0.756986111,0.292899656,0,FM
StoneStLaur,FM002,13/01/2018,L,L,65,15,33.87361111,8.702748324,0,1.04,0.21,0.519083333,0.188287779,0,FM
StoneStLaur,FM002,28/12/2017,L,L,54,28,37.82222222,3.221806015,0,1.37,0.39,0.840708333,0.190851029,0,FM
StoneStLaur,FM002,06/02/2018,L,L,74,0,27.20833333,12.03591924,1,1.13,0.22,0.535527778,0.159005075,0,FM
StoneStLaur,FM002,23/12/2017,L,L,43,26,33.79166667,3.625122894,0,1.15,0.22,0.486402778,0.154064015,0,FM
StoneStLaur,FM002,07/12/2017,L,L,37,20,29.15416667,3.935128958,0,1.23,0.18,0.568472222,0.198851079,0,FM
StoneStLaur,FM002,24/12/2017,L,L,49,20,33.49583333,5.752182569,0,1.23,0.2,0.500555556,0.190539012,0,FM
StoneStLaur,FM002,22/01/2018,L,L,68,22,37.56527778,8.026462834,0,1.54,0.46,1.221,0.177259622,0,FM
StoneStLaur,FM002,31/01/2018,L,L,70,12,36.73888889,10.00840475,0,1.49,0.29,0.730236111,0.231089997,0,FM
StoneStLaur,FM002,11/02/2018,L,L,84,10,37.05694444,11.3007111,0,1.36,0.31,0.760847222,0.233460939,0,FM
StoneStLaur,FM002,21/01/2018,W,W,86,12,45.92638889,15.17881817,0,1.86,0.38,1.139972222,0.431519938,0,FM
StoneStLaur,FM002,04/01/2018,L,L,53,17,31.93194444,7.428440749,0,1.69,0.27,1.036333333,0.36087577,0,FM
StoneStLaur,FM002,21/11/2017,L,L,39,16,27.24444444,5.180870153,0,0.99,0.21,0.507194444,0.169355043,0,FM
StoneStLaur,FM002,24/01/2018,L,L,64,10,36.61111111,8.127043328,0,1.52,0.27,0.958083333,0.359244988,0,FM
StoneStLaur,FM002,03/01/2018,B,B,300,16,35.48888889,21.85862755,0,1.66,0.33,1.092902778,0.23622681,0,FM
StoneStLaur,FM002,25/12/2017,L,L,46,20,31.99722222,5.36796173,0,1.17,0.19,0.563625,0.210193099,0,FM
StoneStLaur,FM002,09/01/2018,L,L,64,13,31.79861111,10.17686423,0,1.11,0.15,0.515708333,0.162445835,0,FM
StoneStLaur,FM002,29/01/2018,L,L,74,9,31.57916667,13.36340713,0,1.23,0.26,0.626541667,0.208165337,0,FM
StoneStLaur,FM002,11/12/2017,Wv,W,227,0,43.58194444,14.91063623,5,1.74,0,1.301236111,0.275322544,5,FM
StoneStLaur,FM002,25/11/2017,L,L,43,16,28.85416667,5.676941073,0,1.06,0.17,0.518236111,0.184303598,0,FM
StoneStLaur,FM002,26/12/2017,L,L,74,26,39.74861111,9.009151475,0,1.61,0.2,0.827736111,0.381882115,0,FM
StoneStLaur,FM002,02/12/2017,L,L,43,20,31.11944444,6.002981153,0,1.05,0.18,0.491902778,0.176523739,0,FM
StoneStLaur,FM002,23/01/2018,L,L,72,17,36.57638889,9.633607623,0,1.4,0.31,0.872402778,0.164385073,0,FM
StoneStLaur,FM002,04/12/2017,L,L,42,19,27.85833333,5.412799697,0,1.2,0.19,0.532333333,0.198478496,0,FM
StoneStLaur,FM002,13/12/2017,B,B,229,25,38.99305556,21.45457942,0,1.87,0.58,1.192416667,0.238164034,0,FM
StoneStLaur,FM002,24/11/2017,L,L,36,16,26.64583333,4.575238352,0,0.99,0.15,0.503722222,0.176606965,0,FM
StoneStLaur,FM002,20/12/2017,L,L,41,18,30.75416667,5.029466372,0,1.13,0.2,0.541944444,0.170736268,0,FM
StoneStLaur,FM002,03/12/2017,L,L,50,18,30.04722222,6.747007212,0,1.29,0.16,0.531597222,0.207888461,0,FM
StoneStLaur,FM002,08/01/2018,Lv,L,93,0,35.96388889,10.81717207,3,1.11,0,0.538597222,0.159401188,3,FM
StoneStLaur,FM002,15/12/2017,L,L,43,28,34.0375,2.92986813,0,1.32,0.27,0.686513889,0.235924335,0,FM
StoneStLaur,FM002,11/01/2018,L,L,64,0,27.53055556,10.31421018,2,1.23,0.24,0.570430556,0.212373063,0,FM
StoneStLaur,FM002,17/02/2018,L,L,76,10,33.27083333,12.16130503,0,1.28,0.22,0.597388889,0.174359512,0,FM
StoneStLaur,FM002,19/01/2018,L,L,68,2,27.91111111,12.28148709,0,1.22,0.24,0.599041667,0.198875975,0,FM
StoneStLaur,FM002,01/01/2018,L,L,68,23,38.49861111,7.127099511,0,1.32,0.37,0.777472222,0.190562448,0,FM
StoneStLaur,FM002,29/11/2017,L,L,39,19,28.70277778,4.993513796,0,1.36,0.18,0.503958333,0.173280621,0,FM
